Status,Fulfilment,Sales Channel ,ship-service-level,Category,Size,Courier Status,Qty,Amount,ship-city,ship-state,ship-postal-code,promotion-ids,B2B,fulfilled-by,Year,Month,Day,DayOfWeek
3,1,0,1,7,5,0,1,517.0,2019,50,500097.0,2771,0,0,2022,4,8,4
2,0,0,0,5,8,0,1,487.0,4315,27,411047.0,3036,0,1,2022,4,10,6
2,0,0,0,7,10,0,1,432.0,5742,17,392020.0,3028,0,1,2022,4,13,2
3,1,0,1,4,6,0,1,683.0,2910,54,736202.0,2238,0,0,2022,4,3,6
2,0,0,0,4,8,0,1,1254.0,541,22,560049.0,3028,1,1,2022,4,18,0
2,0,0,0,7,10,0,1,771.0,613,1,534425.0,3028,0,1,2022,5,30,0
2,0,0,0,4,5,0,1,698.0,5317,27,400607.0,3028,0,1,2022,4,5,1
3,1,0,1,5,8,0,1,493.0,2618,54,700115.0,2141,0,0,2022,4,17,6
0,1,0,1,7,6,1,0,380.0,1020,49,600081.0,3036,0,0,2022,4,26,1
3,1,0,1,7,6,0,1,435.0,541,22,560001.0,1273,0,0,2022,5,31,1
2,0,0,0,7,5,0,1,459.0,4161,10,491111.0,3028,0,1,2022,5,16,0
2,0,0,0,4,6,0,1,969.0,3734,27,410206.0,3028,0,1,2022,5,5,3
2,0,0,0,7,6,0,1,534.0,2019,50,500032.0,3028,0,1,2022,5,4,2
2,0,0,0,7,5,0,1,635.0,4110,49,626113.0,3028,0,1,2022,5,29,6
2,0,0,0,6,0,0,1,690.0,1706,17,370205.0,3028,0,1,2022,4,22,4
2,0,0,0,7,9,0,1,888.0,5872,50,506006.0,3028,0,1,2022,5,24,1
8,1,0,1,4,10,0,1,939.0,5932,39,140603.0,2305,0,0,2022,4,13,2
3,1,0,1,7,6,0,1,399.0,2618,54,700060.0,2376,0,0,2022,4,14,3
2,0,0,0,5,6,0,1,574.0,1803,26,473001.0,3028,0,1,2022,5,27,4
3,1,0,1,4,0,0,1,1063.0,5654,17,390011.0,1705,0,0,2022,5,15,6
2,0,0,0,5,8,0,1,599.0,1769,27,441601.0,3028,0,1,2022,5,24,1
3,1,0,1,7,7,0,1,635.0,541,22,560037.0,238,0,0,2022,5,19,3
2,0,0,0,7,7,0,1,382.0,4173,39,147001.0,3036,0,1,2022,5,7,5
3,1,0,1,7,6,0,1,345.0,541,22,560072.0,907,0,0,2022,4,25,0
2,0,0,0,4,5,0,1,495.0,2429,10,494334.0,3026,0,1,2022,5,18,2
3,1,0,1,4,0,0,1,1338.0,1050,26,480001.0,1827,0,0,2022,4,27,2
2,0,0,0,4,10,0,1,641.0,4865,50,500025.0,3036,0,1,2022,5,26,3
3,1,0,1,4,9,0,1,597.0,1292,54,734101.0,2309,0,0,2022,4,19,1
3,1,0,1,7,9,0,1,487.0,1115,43,331001.0,766,0,0,2022,4,28,3
3,1,0,1,5,6,0,1,399.0,1020,49,600039.0,426,0,0,2022,5,21,5
2,0,0,0,6,0,0,1,588.0,3343,27,400053.0,3042,0,1,2022,5,8,6
0,0,0,0,7,5,2,1,376.0,4248,27,411034.0,3036,0,1,2022,5,4,2
3,1,0,1,4,10,0,1,648.0,475,52,243001.0,2754,0,0,2022,4,4,0
2,0,0,0,7,10,0,1,665.0,2963,22,576221.0,3028,0,1,2022,5,12,3
2,0,0,0,7,5,0,1,568.0,3343,27,400094.0,3036,0,1,2022,4,18,0
3,1,0,1,4,8,0,1,599.0,4632,43,323307.0,914,0,0,2022,4,27,2
0,0,0,0,4,9,2,1,666.0,2925,23,682005.0,3036,0,1,2022,5,15,6
2,0,0,0,4,10,0,1,484.0,2226,52,222001.0,3036,0,1,2022,5,6,4
2,0,0,0,4,9,0,1,696.0,541,22,560085.0,3028,0,1,2022,5,25,2
2,0,0,0,5,5,0,1,690.0,2019,50,500072.0,3028,0,1,2022,5,16,0
2,0,0,0,6,6,0,1,744.0,2019,50,502032.0,3028,0,1,2022,4,23,5
3,1,0,1,4,10,0,1,939.0,4164,23,689672.0,2739,0,0,2022,4,19,1
2,0,0,0,4,7,0,1,1065.0,5872,50,506003.0,3028,0,1,2022,4,10,6
2,0,0,0,4,7,0,1,969.0,628,26,462023.0,3028,0,1,2022,5,5,3
3,1,0,1,4,0,0,1,725.0,2704,49,612001.0,2309,0,0,2022,4,17,6
2,0,0,0,6,7,0,1,744.0,4583,50,505188.0,3028,0,1,2022,4,29,4
2,0,0,0,5,6,0,1,499.0,2081,1,500050.0,3036,0,1,2022,4,3,6
2,0,0,0,4,6,0,1,899.0,3734,27,400705.0,3036,0,1,2022,5,19,3
2,0,0,0,4,9,0,1,969.0,1655,18,121001.0,3028,0,1,2022,4,3,6
0,0,0,0,4,6,2,1,725.0,2139,3,791111.0,3036,0,1,2022,4,17,6
3,1,0,1,4,7,0,1,523.0,226,39,152116.0,196,0,0,2022,5,6,4
2,0,0,0,4,9,0,1,856.0,3175,49,621306.0,3028,0,1,2022,4,16,5
2,0,0,0,4,5,0,1,931.0,3785,54,700136.0,3036,0,1,2022,5,8,6
2,0,0,0,4,0,0,1,736.0,704,17,388540.0,3028,0,1,2022,5,31,1
2,0,0,0,5,7,0,1,540.0,541,22,560100.0,3028,0,1,2022,4,26,1
2,0,0,0,4,0,0,1,545.0,3854,4,782001.0,3028,0,1,2022,5,18,2
0,1,0,1,7,10,1,0,475.24,2618,54,700107.0,3036,0,0,2022,4,10,6
2,0,0,0,6,5,0,1,771.0,2942,54,700156.0,3036,0,1,2022,5,23,0
2,0,0,0,6,8,0,1,588.0,2019,50,500075.0,3036,0,1,2022,4,18,0
2,0,0,0,7,6,0,1,406.0,4315,27,412308.0,3028,0,1,2022,4,16,5
3,1,0,1,6,10,0,1,771.0,2019,50,500084.0,445,0,0,2022,5,22,6
2,0,0,0,5,7,0,1,391.0,860,17,391780.0,3036,0,1,2022,4,5,1
2,0,0,0,4,0,0,1,696.0,2543,50,507001.0,3028,0,1,2022,5,14,5
0,0,0,0,6,8,2,1,596.0,2019,50,500039.0,3036,0,1,2022,5,7,5
2,0,0,0,4,9,0,1,1173.0,541,22,560100.0,3036,0,1,2022,4,7,3
2,0,0,0,7,10,0,1,442.0,5716,49,602002.0,3036,0,1,2022,4,19,1
2,0,0,0,5,8,0,1,329.0,2019,50,500019.0,3036,0,1,2022,4,14,3
2,0,0,0,6,8,0,1,771.0,2006,54,711106.0,3028,0,1,2022,5,23,0
2,0,0,0,4,7,0,1,824.0,4276,38,605107.0,3028,0,1,2022,4,28,3
3,1,0,1,5,0,0,1,751.0,3047,20,194101.0,331,0,0,2022,5,4,2
2,0,0,0,4,8,0,1,788.0,628,26,462039.0,3028,0,1,2022,4,14,3
2,0,0,0,4,0,0,1,799.0,2019,50,500035.0,3036,0,1,2022,5,25,2
8,1,0,1,7,2,0,1,750.0,35,17,380008.0,1213,0,0,2022,5,6,4
2,0,0,0,4,8,0,1,968.0,2209,20,181132.0,3028,0,1,2022,4,18,0
2,0,0,0,7,10,0,1,777.0,3763,13,110010.0,3028,0,1,2022,5,21,5
2,0,0,0,7,7,0,1,517.0,2380,27,421203.0,3028,0,1,2022,4,15,4
0,0,0,0,4,10,2,1,761.0,3638,27,440010.0,3036,0,1,2022,4,13,2
3,1,0,1,7,6,0,1,459.0,2550,54,721305.0,2622,0,0,2022,4,17,6
3,1,0,1,2,5,0,1,899.0,1020,49,600097.0,2859,0,0,2022,4,18,0
2,0,0,0,7,0,0,1,329.0,3343,27,400088.0,3036,0,1,2022,4,30,5
2,0,0,0,4,7,0,1,1238.0,1020,49,600097.0,3036,0,1,2022,5,30,0
2,0,0,0,4,7,0,1,1349.0,72,52,211013.0,3028,0,1,2022,5,24,1
2,0,0,0,4,0,0,1,1254.0,5317,27,401107.0,3041,0,1,2022,4,29,4
2,0,0,0,7,5,0,1,399.0,3755,43,332713.0,3036,0,1,2022,4,13,2
3,1,0,1,4,6,0,1,833.0,4315,27,411014.0,1929,0,0,2022,4,26,1
2,0,0,0,7,9,0,1,368.0,396,52,243201.0,3027,0,1,2022,4,29,4
2,0,0,0,4,5,0,1,984.0,3342,27,400080.0,3036,0,1,2022,4,4,0
3,1,0,1,7,0,0,1,399.0,541,22,560099.0,630,0,0,2022,5,21,5
2,0,0,0,6,0,0,1,859.0,541,22,560029.0,3036,0,1,2022,4,7,3
2,0,0,0,7,9,0,1,399.0,823,54,700120.0,3036,0,1,2022,4,26,1
2,0,0,1,4,9,0,1,667.0,645,54,700102.0,3036,0,1,2022,5,15,6
2,0,0,0,6,0,0,1,885.0,1020,49,600041.0,3028,0,1,2022,5,19,3
2,0,0,0,4,6,0,1,824.0,3343,27,400054.0,3036,0,1,2022,4,17,6
2,0,0,0,4,6,0,1,1115.0,1822,4,781037.0,3028,0,1,2022,5,4,2
2,0,0,0,4,8,0,1,725.0,3763,13,110017.0,3028,0,1,2022,4,20,2
2,0,0,0,4,0,0,1,1556.0,778,22,560035.0,3036,0,1,2022,4,24,6
2,0,0,0,4,9,0,1,599.0,612,43,311001.0,3028,0,1,2022,4,7,3
2,0,0,0,7,0,0,1,475.0,2942,54,700065.0,3036,0,1,2022,4,12,1
2,0,0,0,5,6,0,1,798.0,541,22,560029.0,3036,0,1,2022,4,2,5
2,0,0,0,6,5,0,1,625.0,1817,18,122003.0,3042,0,1,2022,5,28,5
3,1,0,1,7,6,0,1,458.0,3625,4,782002.0,2271,0,0,2022,4,9,5
3,1,0,1,6,6,0,1,450.0,2120,26,452010.0,1284,0,0,2022,5,17,1
2,0,0,0,4,6,0,1,715.0,3580,27,400014.0,3028,0,1,2022,4,10,6
2,0,0,0,7,6,0,1,625.0,608,10,490006.0,3028,0,1,2022,5,29,6
2,0,0,0,7,2,0,1,527.0,5317,27,401105.0,3036,0,1,2022,4,1,4
2,0,0,0,2,10,0,1,791.0,3343,27,400053.0,3036,1,1,2022,5,31,1
2,0,0,0,4,5,0,1,788.0,2177,43,302017.0,3028,0,1,2022,4,14,3
2,0,0,0,4,0,0,1,791.0,2019,50,500046.0,3028,0,1,2022,5,19,3
0,0,0,0,7,6,2,1,362.0,2019,50,500019.0,3036,0,1,2022,4,16,5
2,0,0,0,7,6,0,1,499.0,2839,4,788710.0,3028,0,1,2022,5,3,1
2,0,0,0,4,0,0,1,999.0,3063,52,226020.0,3028,0,1,2022,5,31,1
2,0,0,0,7,6,0,1,469.0,3861,27,440030.0,3028,0,1,2022,5,13,4
0,0,0,0,4,8,2,1,660.0,15,7,845301.0,3036,0,1,2022,4,5,1
3,1,0,1,4,10,0,1,1299.0,35,17,382418.0,2777,0,0,2022,4,10,6
0,0,0,0,7,8,2,1,376.0,360,27,413713.0,3036,0,1,2022,5,3,1
2,0,0,0,7,7,0,1,709.0,1421,27,421202.0,3028,0,1,2022,5,17,1
2,0,0,0,4,8,0,1,761.0,2019,50,500090.0,3028,0,1,2022,4,2,5
2,0,0,0,5,8,0,1,574.0,2019,50,500032.0,3036,0,1,2022,5,22,6
2,0,0,0,7,0,0,1,426.0,2019,50,500013.0,3036,0,1,2022,5,7,5
3,1,0,1,7,6,0,1,295.0,1740,52,201009.0,791,0,0,2022,4,20,2
2,0,0,0,6,6,0,1,825.0,2618,54,700020.0,3036,0,1,2022,5,31,1
2,0,0,0,7,6,0,1,526.0,541,22,560078.0,3036,0,1,2022,4,6,2
2,0,0,0,4,6,0,1,788.0,3343,27,400043.0,3028,0,1,2022,4,24,6
2,0,0,0,4,7,0,1,648.0,2380,27,421204.0,3036,1,1,2022,4,14,3
2,0,0,0,7,5,0,1,399.0,2081,50,500089.0,3036,0,1,2022,4,2,5
3,1,0,1,6,10,0,1,885.0,2019,50,500035.0,1289,0,0,2022,5,26,3
0,0,0,0,4,6,2,1,563.0,541,22,560043.0,3036,0,1,2022,5,5,3
3,1,0,1,6,0,0,1,899.0,3763,13,110018.0,1267,0,0,2022,5,18,2
2,0,0,0,4,9,0,1,888.0,5654,17,390001.0,3036,0,1,2022,5,19,3
2,0,0,0,4,5,0,1,591.0,5137,54,712203.0,3028,0,1,2022,4,9,5
2,0,0,0,5,9,0,1,574.0,3815,52,201309.0,3036,0,1,2022,5,31,1
2,0,0,0,4,8,0,1,788.0,3172,19,175131.0,3028,0,1,2022,4,19,1
0,0,0,0,5,5,2,1,371.0,5317,27,401105.0,3036,0,1,2022,4,2,5
3,1,0,1,2,8,0,1,388.0,1443,10,490020.0,2622,0,0,2022,4,19,1
3,1,0,1,7,5,0,1,517.0,541,22,560079.0,246,0,0,2022,5,28,5
3,1,0,1,7,10,0,1,382.0,1040,23,679531.0,1279,0,0,2022,5,27,4
2,0,0,0,4,8,0,1,824.0,1374,22,580009.0,3028,0,1,2022,5,5,3
3,1,0,1,7,6,0,1,399.0,5487,49,614904.0,1934,0,0,2022,4,24,6
2,0,0,0,4,6,0,1,519.0,441,22,560047.0,3028,0,1,2022,4,1,4
2,0,0,0,4,7,0,1,605.0,2006,54,711101.0,3036,0,1,2022,5,30,0
0,0,0,0,4,8,2,1,1199.0,541,22,560099.0,3036,0,1,2022,5,25,2
3,1,0,1,4,6,0,1,666.0,1213,22,562103.0,259,0,0,2022,5,26,3
3,1,0,1,7,5,0,1,0.0,3678,27,431605.0,13,0,0,2022,5,18,2
3,1,0,1,4,6,0,1,759.0,1655,18,121004.0,198,0,0,2022,5,24,1
2,0,0,0,7,0,0,1,523.0,541,22,560048.0,3028,0,1,2022,5,27,4
2,0,0,0,7,10,0,1,399.0,5844,27,401303.0,3027,0,1,2022,4,13,2
2,0,0,0,7,7,0,1,399.0,2697,19,175101.0,3028,0,1,2022,4,9,5
2,0,0,0,4,10,0,1,1349.0,3095,52,226002.0,3028,0,1,2022,5,22,6
3,1,0,1,7,8,0,1,301.0,3343,27,400093.0,143,0,0,2022,5,22,6
2,0,0,0,7,8,0,1,449.0,5397,49,627004.0,3028,0,1,2022,4,1,4
3,1,0,1,7,6,0,1,318.0,1020,49,600073.0,1685,0,0,2022,5,31,1
2,0,0,0,7,6,0,2,834.0,541,22,560072.0,3028,0,1,2022,4,3,6
2,0,0,0,7,9,0,1,399.0,3343,27,400078.0,3036,0,1,2022,4,26,1
2,0,0,0,7,6,0,1,399.0,4315,27,411004.0,3036,0,1,2022,4,25,0
3,1,0,1,4,8,0,1,416.0,3427,50,509001.0,137,0,0,2022,5,8,6
2,0,0,0,7,10,0,1,471.0,3575,27,400099.0,3036,0,1,2022,5,3,1
2,0,0,0,5,10,0,1,360.0,1867,52,201002.0,3036,0,1,2022,5,27,4
2,0,0,0,7,5,0,1,399.0,1337,22,562110.0,3028,0,1,2022,4,15,4
3,1,0,1,4,0,0,1,653.0,5654,17,390011.0,2305,0,0,2022,4,11,0
2,0,0,0,7,0,0,1,939.0,541,22,560054.0,3036,0,1,2022,4,21,3
3,1,0,1,4,8,0,1,683.0,557,22,560048.0,2958,0,0,2022,4,6,2
2,0,0,0,4,6,0,1,979.0,4174,7,800023.0,3028,0,1,2022,5,8,6
3,1,0,1,7,10,0,1,495.0,1817,18,122505.0,2982,0,0,2022,4,3,6
2,0,0,0,4,0,0,1,1149.0,541,22,560064.0,3028,0,1,2022,4,19,1
3,1,0,1,6,7,0,1,741.0,4103,15,403001.0,102,0,0,2022,5,26,3
2,0,0,0,7,6,0,1,399.0,1890,52,201308.0,3028,0,1,2022,5,26,3
2,0,0,0,6,5,0,1,825.0,5031,39,145023.0,3028,0,1,2022,4,11,0
3,1,0,1,4,6,0,1,1186.0,5317,27,401107.0,2968,0,0,2022,4,10,6
3,1,0,1,7,6,0,1,715.0,2380,27,421301.0,2362,0,0,2022,4,4,0
3,1,0,1,6,7,0,1,744.0,5363,49,623409.0,2308,0,0,2022,4,10,6
0,0,0,0,4,0,2,1,1245.0,2019,50,500090.0,3036,0,1,2022,4,2,5
3,1,0,1,7,10,0,1,345.0,2019,50,500035.0,1279,0,0,2022,5,27,4
3,1,0,1,7,0,0,1,549.0,2440,52,208011.0,801,0,0,2022,4,27,2
2,0,0,0,4,9,0,1,791.0,4315,27,412207.0,3036,0,1,2022,5,4,2
2,0,0,0,7,8,0,1,517.0,3343,27,400086.0,3028,0,1,2022,4,20,2
2,0,0,0,6,7,0,1,744.0,4174,7,801503.0,3028,0,1,2022,4,18,0
2,0,0,0,7,9,0,1,399.0,3994,49,600029.0,3036,0,1,2022,4,15,4
3,1,0,1,6,6,0,1,885.0,1913,18,122001.0,2738,0,0,2022,4,12,1
3,1,0,1,7,8,0,1,544.0,541,22,561203.0,220,0,0,2022,5,23,0
2,0,0,0,7,8,0,1,579.0,541,22,560030.0,3028,0,1,2022,4,29,4
3,1,0,1,6,10,0,1,791.0,3763,13,110076.0,1273,0,0,2022,5,31,1
3,1,0,1,7,6,0,1,568.0,4674,35,769002.0,2311,0,0,2022,4,19,1
0,1,0,1,4,5,1,0,784.76,1019,23,689510.0,3036,0,0,2022,4,15,4
2,0,0,0,7,8,0,1,442.0,541,22,560068.0,3036,0,1,2022,4,15,4
2,0,0,0,4,9,0,1,597.0,4574,17,360005.0,3028,0,1,2022,4,9,5
2,0,0,0,5,6,0,1,432.0,3343,27,400104.0,3036,0,1,2022,5,4,2
2,0,0,0,7,8,0,1,333.0,2440,52,208027.0,3028,0,1,2022,5,5,3
2,0,0,0,7,2,0,1,827.0,2019,50,500040.0,3028,0,1,2022,5,7,5
2,0,0,0,7,8,0,1,764.0,4555,10,492001.0,3028,0,1,2022,5,7,5
2,0,0,0,4,5,0,1,1112.0,1817,18,122006.0,3036,0,1,2022,4,15,4
3,1,0,1,4,10,0,1,1199.0,632,35,751015.0,1290,0,0,2022,5,9,0
2,0,0,0,4,9,0,1,1463.0,5355,23,695012.0,3036,0,1,2022,4,18,0
2,0,0,0,7,6,0,1,349.0,2019,50,500020.0,3028,0,1,2022,4,28,3
2,0,0,0,7,6,0,1,345.0,3264,52,250004.0,3036,0,1,2022,5,27,4
2,0,0,0,7,6,0,1,399.0,2019,50,500072.0,3028,0,1,2022,5,25,2
0,1,0,1,4,0,1,0,561.9,3763,13,110085.0,3036,0,0,2022,5,15,6
2,0,0,0,7,8,0,1,379.0,3763,13,110019.0,3028,0,1,2022,4,2,5
2,0,0,0,6,10,0,1,588.0,3638,27,440010.0,3028,0,1,2022,4,13,2
0,1,0,1,5,5,1,0,474.11,951,23,682037.0,3036,0,0,2022,4,25,0
2,0,0,0,7,5,0,1,426.0,5649,23,683515.0,3036,0,1,2022,4,2,5
3,1,0,1,7,5,0,1,376.0,5836,50,501101.0,1929,0,0,2022,4,26,1
2,0,0,0,4,5,0,1,635.0,2019,50,500067.0,3036,0,1,2022,5,26,3
2,0,0,0,7,6,0,1,399.0,441,22,560076.0,3028,0,1,2022,5,5,3
3,1,0,1,4,0,0,1,0.0,933,20,191111.0,18,0,0,2022,4,25,0
3,1,0,1,2,7,0,1,885.0,541,22,560077.0,1282,0,0,2022,5,29,6
3,1,0,1,7,6,0,1,384.0,5206,7,843330.0,612,0,0,2022,5,8,6
3,1,0,1,6,10,0,1,735.0,850,22,560066.0,107,0,0,2022,5,8,6
3,1,0,1,4,8,0,1,852.0,3763,13,110014.0,265,0,0,2022,5,19,3
2,0,0,0,7,0,0,1,517.0,541,22,560016.0,3036,0,1,2022,5,23,0
3,1,0,1,7,10,0,1,316.0,3343,27,400063.0,730,0,0,2022,4,26,1
2,0,0,0,5,8,0,1,487.0,5317,27,401107.0,3028,0,1,2022,4,11,0
2,0,0,0,0,4,0,1,379.0,922,4,783380.0,3028,0,1,2022,4,4,0
3,1,0,1,7,10,0,1,382.0,541,22,560091.0,1274,0,0,2022,5,29,6
2,0,0,0,7,6,0,1,771.0,2019,50,500068.0,3028,0,1,2022,5,27,4
2,0,0,0,6,5,0,1,885.0,3912,27,410210.0,3036,0,1,2022,5,8,6
0,0,0,0,5,0,2,1,540.0,5317,27,401107.0,3036,0,1,2022,4,13,2
3,1,0,1,4,7,0,1,988.0,72,52,211019.0,232,0,0,2022,5,22,6
2,0,0,0,7,5,0,1,517.0,2019,50,500072.0,3028,0,1,2022,4,5,1
2,0,0,0,4,10,0,1,788.0,5317,27,400615.0,3036,0,1,2022,4,27,2
2,0,0,0,7,10,0,1,495.0,2942,54,700096.0,3028,0,1,2022,3,31,3
2,0,0,0,4,10,0,1,1099.0,3343,27,401202.0,3028,0,1,2022,4,6,2
2,0,0,0,4,10,0,1,560.0,2599,17,362720.0,3028,0,1,2022,5,10,1
2,0,0,0,4,7,0,1,635.0,523,7,802152.0,3028,0,1,2022,5,25,2
2,0,0,0,4,8,0,1,641.0,30,52,282009.0,3028,0,1,2022,5,31,1
3,1,0,1,6,10,0,1,842.0,2019,50,500072.0,1457,0,0,2022,5,7,5
2,0,0,0,4,5,0,1,714.0,6091,15,403709.0,3028,0,1,2022,4,8,4
2,0,0,0,7,7,0,1,487.0,1936,50,506001.0,3028,0,1,2022,4,6,2
3,1,0,1,4,8,0,1,499.0,2019,50,500048.0,1705,0,0,2022,5,18,2
2,0,0,0,4,7,0,1,1173.0,541,22,562123.0,3028,0,1,2022,4,12,1
2,0,0,0,7,8,0,1,599.0,5654,17,390010.0,3036,0,1,2022,4,2,5
2,0,0,0,7,5,0,1,612.0,2019,50,500016.0,3036,0,1,2022,5,10,1
3,1,0,1,4,9,0,1,696.0,35,17,380015.0,926,0,0,2022,4,29,4
3,1,0,1,4,5,0,1,665.0,4071,23,678001.0,257,1,0,2022,5,17,1
2,0,0,0,4,5,0,1,597.0,5586,52,209801.0,3028,0,1,2022,4,25,0
0,1,0,1,4,9,1,0,519.05,1740,52,201002.0,3036,0,0,2022,4,22,4
2,0,0,0,7,10,0,1,352.0,3343,27,400092.0,3036,0,1,2022,4,22,4
2,0,0,0,5,10,0,1,545.0,2440,52,208026.0,3028,0,1,2022,5,15,6
0,0,0,0,7,7,2,1,399.0,1020,49,600078.0,3036,0,1,2022,5,3,1
3,1,0,1,4,5,0,1,1099.0,3042,27,413512.0,2960,0,0,2022,4,7,3
2,0,0,0,4,5,0,1,666.0,5551,23,695012.0,3028,0,1,2022,4,18,0
2,0,0,0,4,5,0,1,1173.0,1393,4,786171.0,3028,0,1,2022,4,14,3
2,0,0,0,4,8,0,1,968.0,1867,52,201012.0,3028,0,1,2022,4,30,5
2,0,0,0,7,8,0,1,375.0,1020,49,600050.0,3036,0,1,2022,4,13,2
2,0,0,0,7,7,0,1,449.0,2019,50,500012.0,3028,0,1,2022,4,1,4
3,1,0,1,1,10,0,1,379.0,2256,43,342008.0,129,0,0,2022,5,14,5
2,0,0,0,5,8,0,1,487.0,541,22,560078.0,3036,0,1,2022,4,24,6
2,0,0,0,4,7,0,1,499.0,5251,1,515411.0,3028,0,1,2022,4,1,4
2,0,0,0,6,0,0,1,885.0,5273,39,151302.0,3028,0,1,2022,5,27,4
2,0,0,0,7,0,0,1,435.0,5834,1,521212.0,3036,0,1,2022,5,13,4
3,1,0,1,7,0,0,1,399.0,1807,1,522002.0,166,0,0,2022,5,27,4
8,1,0,1,5,10,0,1,387.0,1785,52,201312.0,2298,0,0,2022,4,14,3
3,1,0,1,7,7,0,1,299.0,2618,54,700012.0,2487,0,0,2022,4,20,2
2,0,0,0,7,10,0,1,399.0,2618,54,700031.0,3026,0,1,2022,5,3,1
3,1,0,1,5,8,0,1,433.0,1740,52,201014.0,839,0,0,2022,4,25,0
2,0,0,0,4,7,0,1,612.0,4767,39,140001.0,3028,0,1,2022,4,20,2
2,0,0,0,4,0,0,1,1033.0,1740,52,201001.0,3036,0,1,2022,4,14,3
2,0,0,0,2,10,0,1,373.0,4865,50,500003.0,3036,0,1,2022,5,29,6
3,1,0,1,6,8,0,1,999.0,1568,54,713212.0,1246,0,0,2022,5,14,5
2,0,0,0,7,5,0,1,315.0,2019,50,500072.0,3036,0,1,2022,5,8,6
0,0,0,0,6,7,2,1,899.0,541,22,560048.0,3036,0,1,2022,4,16,5
3,1,0,1,7,5,0,1,499.0,1020,49,600099.0,815,0,0,2022,4,26,1
2,0,0,0,4,0,0,1,922.0,4315,27,411057.0,3036,0,1,2022,4,23,5
3,1,0,1,4,7,0,1,1068.0,44,43,305001.0,257,0,0,2022,5,15,6
2,0,0,0,2,8,0,1,999.0,2246,52,284135.0,3028,0,1,2022,5,23,0
3,1,0,1,4,7,0,1,1068.0,5739,53,248198.0,177,0,0,2022,5,14,5
2,0,0,0,4,5,0,1,799.0,2019,50,500046.0,3028,0,1,2022,3,31,3
2,0,0,0,7,0,0,1,471.0,3961,13,110005.0,3026,0,1,2022,4,24,6
2,0,0,0,5,10,0,1,387.0,1817,18,122018.0,3028,0,1,2022,5,24,1
2,0,0,0,4,6,0,1,968.0,3310,17,363642.0,3028,0,1,2022,4,5,1
2,0,0,0,7,1,0,1,869.0,1740,52,201014.0,3028,0,1,2022,5,25,2
2,0,0,0,7,7,0,1,517.0,3763,13,110077.0,3028,0,1,2022,4,25,0
0,0,0,0,4,8,2,1,599.0,2019,50,500070.0,3036,0,1,2022,4,11,0
8,1,0,1,4,5,0,1,788.0,5069,43,314031.0,2305,0,0,2022,4,10,6
2,0,0,0,4,10,0,1,771.0,3575,27,400018.0,3036,0,1,2022,4,15,4
2,0,0,0,4,10,0,1,626.0,2440,52,208027.0,3028,0,1,2022,5,6,4
2,0,0,0,7,5,0,1,657.0,4452,27,411033.0,3028,0,1,2022,4,1,4
3,1,0,1,4,7,0,1,1238.0,1913,18,122001.0,1934,0,0,2022,4,25,0
3,1,0,1,4,5,0,1,751.0,4511,27,411057.0,2509,0,0,2022,4,8,4
2,0,0,0,4,5,0,1,969.0,541,22,560091.0,3036,0,1,2022,4,4,0
8,1,0,1,7,8,0,1,313.0,1085,43,333026.0,2276,0,0,2022,4,4,0
2,0,0,0,4,5,0,1,599.0,1352,21,826004.0,3028,0,1,2022,5,26,3
3,1,0,1,7,8,0,1,405.0,4248,27,411027.0,543,0,0,2022,5,6,4
0,1,0,1,6,5,1,0,734.29,5317,27,400607.0,3036,0,0,2022,5,12,3
0,1,0,1,7,6,1,0,358.1,4698,10,492013.0,3036,0,0,2022,4,14,3
2,0,0,0,7,8,0,1,542.0,541,22,560041.0,3028,0,1,2022,4,1,4
2,0,0,0,4,10,0,1,563.0,4945,54,734002.0,3028,0,1,2022,4,10,6
3,1,0,1,6,7,0,1,771.0,1979,22,577598.0,567,0,0,2022,5,17,1
2,0,0,0,4,7,0,1,969.0,5747,1,522647.0,3028,0,1,2022,5,3,1
2,0,0,0,4,8,0,1,0.0,1917,18,122018.0,3036,0,1,2022,4,22,4
3,1,0,1,4,7,0,1,599.0,3643,19,173001.0,256,0,0,2022,5,16,0
3,1,0,1,4,8,0,1,1186.0,850,22,560099.0,1687,0,0,2022,5,11,2
2,0,0,0,4,8,0,1,1173.0,3815,52,201303.0,3036,0,1,2022,4,7,3
2,0,0,0,7,0,0,1,399.0,5680,52,221010.0,3036,0,1,2022,4,30,5
0,1,0,1,7,5,1,0,380.0,3343,27,400078.0,3036,0,0,2022,4,23,5
3,1,0,1,7,5,0,1,345.0,5317,27,401107.0,256,0,0,2022,5,16,0
2,0,0,0,7,0,0,1,299.0,2440,52,208017.0,3028,0,1,2022,4,3,6
2,0,0,0,4,5,0,1,0.0,237,51,799001.0,3036,0,1,2022,4,23,5
3,1,0,1,4,7,0,1,749.0,1817,18,122009.0,2212,0,0,2022,4,2,5
2,0,0,0,4,5,0,1,1133.0,2006,54,711106.0,3028,0,1,2022,4,26,1
2,0,0,0,7,5,0,1,405.0,1020,49,600061.0,3036,0,1,2022,5,20,4
2,0,0,0,7,6,0,1,523.0,2210,17,361008.0,3036,0,1,2022,5,16,0
2,0,0,0,7,10,0,1,474.0,2095,27,416115.0,3036,0,1,2022,4,6,2
2,0,0,0,6,7,0,1,715.0,2618,54,700027.0,3038,0,1,2022,4,2,5
