SKU,Category,Style,Size,Total_Quantity_Sold,Total_Sales,Average_Price,Total_Orders,Initial_Stock,Current_Stock,Reorder_Level,Inventory_Status
J0285-SKD-XXXL,Set,J0285,3XL,25,32260.0,1290.4,25,174,149,50,In Stock
J0290-CD-L,Top,J0290,L,3,1602.0,534.0,3,286,283,50,In Stock
J0290-CD-S,Top,J0290,S,1,534.0,534.0,1,202,201,50,In Stock
J0290-CD-XL,Top,J0290,XL,1,534.0,534.0,1,190,189,50,In Stock
J0290-CD-XXL,Top,J0290,XXL,2,1068.0,534.0,2,484,482,50,In Stock
J0291-JS-M,Set,J0291,M,2,1718.0,859.0,2,325,323,50,In Stock
J0291-JS-S,Set,J0291,S,6,5154.0,859.0,6,268,262,50,In Stock
J0291-JS-XL,Set,J0291,XL,1,859.0,859.0,1,284,283,50,In Stock
J0291-JS-XS,Set,J0291,XS,1,859.0,859.0,1,157,156,50,In Stock
J0291-JS-XXXL,Set,J0291,3XL,1,859.0,859.0,1,146,145,50,In Stock
J0292-TP-L,Top,J0292,L,0,342.86,342.86,1,310,310,50,In Stock
J0292-TP-S,Top,J0292,S,5,2199.05,366.5083333333334,6,434,429,50,In Stock
J0292-TP-XL,Top,J0292,XL,2,754.0,377.0,2,233,231,50,In Stock
J0292-TP-XS,Top,J0292,XS,10,3971.86,361.0781818181818,11,324,314,50,In Stock
J0292-TP-XXL,Top,J0292,XXL,6,2245.0,374.1666666666667,6,408,402,50,In Stock
J0292-TP-XXXL,Top,J0292,3XL,1,360.0,360.0,1,431,430,50,In Stock
J0293-DR-M,Western Dress,J0293,M,2,900.0,450.0,2,244,242,50,In Stock
J0293-DR-S,Western Dress,J0293,S,7,3709.52,463.69,8,489,482,50,In Stock
J0293-DR-XL,Western Dress,J0293,XL,1,450.0,450.0,1,161,160,50,In Stock
J0293-DR-XS,Western Dress,J0293,XS,5,2294.0,458.8,5,102,97,50,In Stock
J0293-DR-XXL,Western Dress,J0293,XXL,1,450.0,450.0,1,440,439,50,In Stock
J0294-TP-S,Top,J0294,S,3,1565.1399999999999,391.28499999999997,4,298,295,50,In Stock
J0294-TP-XL,Top,J0294,XL,3,1150.0,383.3333333333333,3,462,459,50,In Stock
J0294-TP-XS,Top,J0294,XS,12,4608.0,384.0,12,473,461,50,In Stock
J0294-TP-XXL,Top,J0294,XXL,3,1188.0,396.0,3,121,118,50,In Stock
J0295-DR-L,Western Dress,J0295,L,22,21786.3,871.452,25,206,184,50,In Stock
J0295-DR-M,Western Dress,J0295,M,26,21475.0,825.9615384615385,26,169,143,50,In Stock
J0295-DR-S,Western Dress,J0295,S,12,10308.0,859.0,12,211,199,50,In Stock
J0295-DR-XL,Western Dress,J0295,XL,17,14940.0,878.8235294117648,17,251,234,50,In Stock
J0295-DR-XS,Western Dress,J0295,XS,5,4295.0,859.0,5,447,442,50,In Stock
J0295-DR-XXL,Western Dress,J0295,XXL,12,10308.0,859.0,12,462,450,50,In Stock
J0295-DR-XXXL,Western Dress,J0295,3XL,12,11944.2,853.157142857143,14,497,485,50,In Stock
J0296-DR-M,Western Dress,J0296,M,1,519.0,519.0,1,146,145,50,In Stock
J0296-DR-S,Western Dress,J0296,S,3,1038.0,346.0,3,141,138,50,In Stock
J0296-DR-XS,Western Dress,J0296,XS,11,6203.29,516.9408333333333,12,259,248,50,In Stock
J0296-DR-XXL,Western Dress,J0296,XXL,1,519.0,519.0,1,281,280,50,In Stock
J0297-TP-L,Top,J0297,L,43,24068.0,559.7209302325581,43,335,292,50,In Stock
J0297-TP-M,Top,J0297,M,30,17541.67,565.8603225806451,31,293,263,50,In Stock
J0297-TP-S,Top,J0297,S,12,6089.0,507.4166666666667,12,236,224,50,In Stock
J0297-TP-XL,Top,J0297,XL,15,8310.0,554.0,15,210,195,50,In Stock
J0297-TP-XS,Top,J0297,XS,10,5166.0,516.6,10,408,398,50,In Stock
J0297-TP-XXL,Top,J0297,XXL,15,8364.67,522.791875,16,457,442,50,In Stock
J0297-TP-XXXL,Top,J0297,3XL,7,3793.0,541.8571428571429,7,434,427,50,In Stock
J0298-DR-S,Western Dress,J0298,S,2,1011.0,505.5,2,316,314,50,In Stock
J0298-DR-XS,Western Dress,J0298,XS,3,2441.52,488.304,5,493,490,50,In Stock
J0299-KR-L,kurta,J0299,L,2,690.0,345.0,2,284,282,50,In Stock
J0299-KR-M,kurta,J0299,M,3,1363.57,340.8925,4,426,423,50,In Stock
J0299-KR-S,kurta,J0299,S,10,3778.57,343.50636363636363,11,144,134,50,In Stock
J0299-KR-XL,kurta,J0299,XL,2,684.0,342.0,2,277,275,50,In Stock
J0299-KR-XS,kurta,J0299,XS,6,2070.0,345.0,6,272,266,50,In Stock
J0299-KR-XXL,kurta,J0299,XXL,2,684.0,342.0,2,234,232,50,In Stock
J0299-KR-XXXL,kurta,J0299,3XL,6,2061.0,343.5,6,193,187,50,In Stock
J0300-TP-L,Top,J0300,L,3,837.0,279.0,3,159,156,50,In Stock
J0300-TP-S,Top,J0300,S,1,279.0,279.0,1,353,352,50,In Stock
J0300-TP-XL,Top,J0300,XL,9,2625.0,291.6666666666667,9,346,337,50,In Stock
J0300-TP-XXL,Top,J0300,XXL,7,2050.0,292.85714285714283,7,278,271,50,In Stock
J0300-TP-XXXL,Top,J0300,3XL,10,2838.0,283.8,10,298,288,50,In Stock
J0301-TP-L,Top,J0301,L,89,44305.52,497.8148314606741,89,351,262,50,In Stock
J0301-TP-M,Top,J0301,M,73,35914.23,472.5556578947369,76,288,215,50,In Stock
J0301-TP-S,Top,J0301,S,45,23287.09,485.14770833333336,48,305,260,50,In Stock
J0301-TP-XL,Top,J0301,XL,84,43018.14,500.21093023255816,86,224,140,50,In Stock
J0301-TP-XS,Top,J0301,XS,32,16005.0,500.15625,32,391,359,50,In Stock
J0301-TP-XXL,Top,J0301,XXL,80,38921.81,480.51617283950617,81,431,351,50,In Stock
J0301-TP-XXXL,Top,J0301,3XL,60,29032.0,483.8666666666667,60,356,296,50,In Stock
J0302-DR-XL,Western Dress,J0302,XL,0,513.33,513.33,1,247,247,50,In Stock
J0302-DR-XS,Western Dress,J0302,XS,2,1078.0,539.0,2,361,359,50,In Stock
J0302-DR-XXL,Western Dress,J0302,XXL,3,1623.0,541.0,3,327,324,50,In Stock
J0302-DR-XXXL,Western Dress,J0302,3XL,4,2470.0,617.5,4,168,164,50,In Stock
J0304-TP-XL,Top,J0304,XL,2,598.0,299.0,2,359,357,50,In Stock
J0304-TP-XS,Top,J0304,XS,4,1188.0,297.0,4,313,309,50,In Stock
J0304-TP-XXL,Top,J0304,XXL,4,1188.0,297.0,4,216,212,50,In Stock
J0304-TP-XXXL,Top,J0304,3XL,4,1188.0,297.0,4,139,135,50,In Stock
J0305-DR-L,Western Dress,J0305,L,1,774.0,774.0,1,307,306,50,In Stock
J0305-DR-M,Western Dress,J0305,M,1,613.0,613.0,1,151,150,50,In Stock
J0305-DR-S,Western Dress,J0305,S,2,1226.0,613.0,2,215,213,50,In Stock
J0305-DR-XS,Western Dress,J0305,XS,2,1226.0,613.0,2,389,387,50,In Stock
J0305-DR-XXL,Western Dress,J0305,XXL,5,3172.0,634.4,5,115,110,50,In Stock
J0306-DR-L,Western Dress,J0306,L,9,7537.14,753.714,10,425,416,50,In Stock
J0306-DR-M,Western Dress,J0306,M,15,12952.47,761.91,17,465,450,50,In Stock
J0306-DR-S,Western Dress,J0306,S,7,4608.0,658.2857142857143,7,221,214,50,In Stock
J0306-DR-XL,Western Dress,J0306,XL,7,6873.47,763.718888888889,9,338,331,50,In Stock
J0306-DR-XS,Western Dress,J0306,XS,6,4608.0,768.0,6,417,411,50,In Stock
J0306-DR-XXL,Western Dress,J0306,XXL,12,8583.0,715.25,12,351,339,50,In Stock
J0306-DR-XXXL,Western Dress,J0306,3XL,10,7368.0,736.8,10,220,210,50,In Stock
J0307-TP-L,Top,J0307,L,1,518.0,518.0,1,259,258,50,In Stock
J0307-TP-M,Top,J0307,M,3,1554.0,518.0,3,347,344,50,In Stock
J0307-TP-S,Top,J0307,S,1,518.0,518.0,1,470,469,50,In Stock
J0307-TP-XL,Top,J0307,XL,2,1036.0,518.0,2,184,182,50,In Stock
J0307-TP-XS,Top,J0307,XS,1,518.0,518.0,1,136,135,50,In Stock
J0307-TP-XXL,Top,J0307,XXL,2,1036.0,518.0,2,481,479,50,In Stock
J0307-TP-XXXL,Top,J0307,3XL,5,2590.0,518.0,5,329,324,50,In Stock
J0308-DR-L,Western Dress,J0308,L,45,30081.66,640.0353191489362,47,197,152,50,In Stock
J0308-DR-M,Western Dress,J0308,M,32,20448.33,619.6463636363637,33,438,406,50,In Stock
J0308-DR-S,Western Dress,J0308,S,11,7948.33,662.3608333333333,12,115,104,50,In Stock
J0308-DR-XL,Western Dress,J0308,XL,31,21780.48,660.0145454545454,33,218,187,50,In Stock
J0308-DR-XS,Western Dress,J0308,XS,10,6570.0,657.0,10,439,429,50,In Stock
J0308-DR-XXL,Western Dress,J0308,XXL,62,40920.48,639.3825,64,332,270,50,In Stock
J0308-DR-XXXL,Western Dress,J0308,3XL,68,46096.66,658.5237142857144,70,487,419,50,In Stock
J0310-TP-L,Top,J0310,L,4,1324.0,331.0,4,248,244,50,In Stock
J0310-TP-M,Top,J0310,M,4,1324.0,331.0,4,459,455,50,In Stock
J0310-TP-S,Top,J0310,S,1,339.0,339.0,1,115,114,50,In Stock
J0310-TP-XL,Top,J0310,XL,5,1695.0,339.0,5,179,174,50,In Stock
J0310-TP-XS,Top,J0310,XS,1,339.0,339.0,1,308,307,50,In Stock
J0310-TP-XXL,Top,J0310,XXL,3,1017.0,339.0,3,453,450,50,In Stock
J0314-KR-M,kurta,J0314,M,1,795.0,795.0,1,384,383,50,In Stock
J0314-KR-S,kurta,J0314,S,1,761.0,761.0,1,415,414,50,In Stock
J0314-KR-XL,kurta,J0314,XL,1,761.0,761.0,1,272,271,50,In Stock
J0319-KR-L,kurta,J0319,L,2,1742.0,871.0,2,483,481,50,In Stock
J0319-KR-XXL,kurta,J0319,XXL,1,871.0,871.0,1,269,268,50,In Stock
J0323-CD-L,Top,J0323,L,0,508.57,508.57,1,104,104,50,In Stock
J0323-CD-S,Top,J0323,S,1,534.0,534.0,1,320,319,50,In Stock
J0323-CD-XXL,Top,J0323,XXL,1,534.0,534.0,1,145,144,50,In Stock
J0324-CD-L,Top,J0324,L,1,0.0,0.0,1,104,103,50,In Stock
J0328-KR-L,kurta,J0328,L,12,11268.0,939.0,12,295,283,50,In Stock
J0328-KR-M,kurta,J0328,M,1,927.0,927.0,1,135,134,50,In Stock
J0328-KR-S,kurta,J0328,S,2,1878.0,939.0,2,300,298,50,In Stock
J0328-KR-XL,kurta,J0328,XL,3,2793.0,931.0,3,258,255,50,In Stock
J0328-KR-XS,kurta,J0328,XS,3,2761.0,920.3333333333334,3,357,354,50,In Stock
J0328-KR-XXL,kurta,J0328,XXL,9,8427.0,936.3333333333334,9,381,372,50,In Stock
J0328-KR-XXXL,kurta,J0328,3XL,10,9278.0,927.8,10,380,370,50,In Stock
J0329-KR-L,kurta,J0329,L,6,4831.0,805.1666666666666,6,425,419,50,In Stock
J0329-KR-M,kurta,J0329,M,5,3661.0,732.2,5,385,380,50,In Stock
J0329-KR-S,kurta,J0329,S,5,4030.0,806.0,5,394,389,50,In Stock
J0329-KR-XL,kurta,J0329,XL,9,7807.9,780.79,10,442,433,50,In Stock
J0329-KR-XS,kurta,J0329,XS,5,3928.0,785.6,5,482,477,50,In Stock
J0329-KR-XXL,kurta,J0329,XXL,6,4743.0,790.5,6,284,278,50,In Stock
J0329-KR-XXXL,kurta,J0329,3XL,7,5509.0,787.0,7,141,134,50,In Stock
J0330-KR-L,kurta,J0330,L,2,1150.0,575.0,2,263,261,50,In Stock
J0330-KR-XL,kurta,J0330,XL,1,575.0,575.0,1,161,160,50,In Stock
J0330-KR-XS,kurta,J0330,XS,1,599.0,599.0,1,132,131,50,In Stock
J0330-KR-XXL,kurta,J0330,XXL,2,1198.0,599.0,2,413,411,50,In Stock
J0330-KR-XXXL,kurta,J0330,3XL,1,575.0,575.0,1,141,140,50,In Stock
J0331-KR-L,kurta,J0331,L,4,4020.38,804.076,5,429,425,50,In Stock
J0331-KR-M,kurta,J0331,M,7,6416.38,802.0475,8,146,139,50,In Stock
J0331-KR-S,kurta,J0331,S,3,2446.0,815.3333333333334,3,484,481,50,In Stock
J0331-KR-XL,kurta,J0331,XL,5,4010.0,802.0,5,468,463,50,In Stock
J0331-KR-XXL,kurta,J0331,XXL,4,3278.0,819.5,4,369,365,50,In Stock
J0331-KR-XXXL,kurta,J0331,3XL,10,8010.0,801.0,10,436,426,50,In Stock
J0332-DR-L,Western Dress,J0332,L,5,3495.0,699.0,5,308,303,50,In Stock
J0332-DR-M,Western Dress,J0332,M,12,8326.0,693.8333333333334,12,258,246,50,In Stock
J0332-DR-S,Western Dress,J0332,S,14,9673.0,806.0833333333334,12,274,260,50,In Stock
J0332-DR-XL,Western Dress,J0332,XL,19,13013.0,684.8947368421053,19,423,404,50,In Stock
J0332-DR-XS,Western Dress,J0332,XS,12,8162.0,680.1666666666666,12,404,392,50,In Stock
J0332-DR-XXL,Western Dress,J0332,XXL,18,12345.0,685.8333333333334,18,450,432,50,In Stock
J0332-DR-XXXL,Western Dress,J0332,3XL,7,4769.0,681.2857142857143,7,367,360,50,In Stock
J0333-DR-L,Western Dress,J0333,L,14,11730.0,837.8571428571429,14,183,169,50,In Stock
J0333-DR-M,Western Dress,J0333,M,8,6780.0,847.5,8,380,372,50,In Stock
J0333-DR-S,Western Dress,J0333,S,4,3420.0,855.0,4,388,384,50,In Stock
J0333-DR-XL,Western Dress,J0333,XL,10,9881.42,823.4516666666667,12,194,184,50,In Stock
J0333-DR-XS,Western Dress,J0333,XS,1,825.0,825.0,1,273,272,50,In Stock
J0333-DR-XXL,Western Dress,J0333,XXL,6,6698.57,837.32125,8,142,136,50,In Stock
J0333-DR-XXXL,Western Dress,J0333,3XL,26,23618.57,843.5203571428572,28,250,224,50,In Stock
J0334-TP-L,Top,J0334,L,21,11769.48,534.9763636363637,22,238,217,50,In Stock
J0334-TP-M,Top,J0334,M,38,20459.0,538.3947368421053,38,292,254,50,In Stock
J0334-TP-S,Top,J0334,S,31,17717.86,553.683125,32,154,123,50,In Stock
J0334-TP-XL,Top,J0334,XL,21,11919.62,541.8009090909092,22,124,103,50,In Stock
J0334-TP-XS,Top,J0334,XS,19,10739.05,536.9525,20,397,378,50,In Stock
J0334-TP-XXL,Top,J0334,XXL,9,5179.0,575.4444444444445,9,251,242,50,In Stock
J0334-TP-XXXL,Top,J0334,3XL,7,3931.0,561.5714285714286,7,362,355,50,In Stock
J0335-DR-L,Western Dress,J0335,L,111,100295.47,887.5705309734514,113,459,348,50,In Stock
J0335-DR-M,Western Dress,J0335,M,74,62424.57,832.3276,75,127,53,50,In Stock
J0335-DR-S,Western Dress,J0335,S,38,32005.1,820.6435897435897,39,399,361,50,In Stock
J0335-DR-XL,Western Dress,J0335,XL,74,67472.14,887.7913157894736,76,222,148,50,In Stock
J0335-DR-XS,Western Dress,J0335,XS,23,22574.14,902.9656,25,303,280,50,In Stock
J0335-DR-XXL,Western Dress,J0335,XXL,43,38367.47,852.6104444444445,45,145,102,50,In Stock
J0335-DR-XXXL,Western Dress,J0335,3XL,14,13052.1,870.14,15,263,249,50,In Stock
J0336-TP-L,Top,J0336,L,16,9881.0,617.5625,16,195,179,50,In Stock
J0336-TP-M,Top,J0336,M,18,11283.0,626.8333333333334,18,113,95,50,In Stock
J0336-TP-S,Top,J0336,S,9,5655.0,628.3333333333334,9,137,128,50,In Stock
J0336-TP-XL,Top,J0336,XL,19,12106.0,637.1578947368421,19,168,149,50,In Stock
J0336-TP-XS,Top,J0336,XS,6,3752.0,625.3333333333334,6,477,471,50,In Stock
J0336-TP-XXL,Top,J0336,XXL,14,9045.0,646.0714285714286,14,327,313,50,In Stock
J0336-TP-XXXL,Top,J0336,3XL,23,14173.0,616.2173913043479,23,253,230,50,In Stock
J0337-TP-L,Top,J0337,L,20,10292.0,514.6,20,174,154,50,In Stock
J0337-TP-M,Top,J0337,M,24,11981.0,499.2083333333333,24,179,155,50,In Stock
J0337-TP-S,Top,J0337,S,10,5026.0,502.6,10,154,144,50,In Stock
J0337-TP-XL,Top,J0337,XL,12,5866.0,488.8333333333333,12,271,259,50,In Stock
J0337-TP-XS,Top,J0337,XS,9,4686.0,520.6666666666666,9,149,140,50,In Stock
J0337-TP-XXL,Top,J0337,XXL,15,7649.0,509.93333333333334,15,109,94,50,In Stock
J0337-TP-XXXL,Top,J0337,3XL,11,5700.0,518.1818181818181,11,236,225,50,In Stock
J0338-DR-L,Western Dress,J0338,L,43,32869.0,782.5952380952381,42,201,158,50,In Stock
J0338-DR-M,Western Dress,J0338,M,24,18881.0,786.7083333333334,24,369,345,50,In Stock
J0338-DR-S,Western Dress,J0338,S,41,34997.14,813.8869767441861,43,390,349,50,In Stock
J0338-DR-XL,Western Dress,J0338,XL,27,22099.0,818.4814814814815,27,168,141,50,In Stock
J0338-DR-XS,Western Dress,J0338,XS,39,31246.0,801.1794871794872,39,393,354,50,In Stock
J0338-DR-XXL,Western Dress,J0338,XXL,15,11865.0,791.0,15,263,248,50,In Stock
J0338-DR-XXXL,Western Dress,J0338,3XL,24,19035.0,793.125,24,234,210,50,In Stock
J0339-DR-L,Western Dress,J0339,L,78,61671.56,752.0921951219511,82,272,194,50,In Stock
J0339-DR-M,Western Dress,J0339,M,100,79198.71,768.9195145631069,103,313,213,50,In Stock
J0339-DR-S,Western Dress,J0339,S,81,63278.57,771.6898780487804,82,456,375,50,In Stock
J0339-DR-XL,Western Dress,J0339,XL,118,92722.14,772.6845,120,301,183,50,In Stock
J0339-DR-XS,Western Dress,J0339,XS,26,21094.57,781.2803703703704,27,126,100,50,In Stock
J0339-DR-XXL,Western Dress,J0339,XXL,77,62419.33,800.2478205128206,78,346,269,50,In Stock
J0339-DR-XXXL,Western Dress,J0339,3XL,64,50456.14,764.4869696969697,66,130,66,50,In Stock
J0340-TP-L,Top,J0340,L,32,20094.38,591.0111764705882,34,371,339,50,In Stock
J0340-TP-M,Top,J0340,M,55,33134.0,602.4363636363636,55,284,229,50,In Stock
J0340-TP-S,Top,J0340,S,34,22596.14,645.6039999999999,35,206,172,50,In Stock
J0340-TP-XL,Top,J0340,XL,18,10338.0,574.3333333333334,18,355,337,50,In Stock
J0340-TP-XS,Top,J0340,XS,47,29539.38,602.8444897959184,49,174,127,50,In Stock
J0340-TP-XXL,Top,J0340,XXL,19,12202.0,642.2105263157895,19,380,361,50,In Stock
J0340-TP-XXXL,Top,J0340,3XL,5,2633.0,526.6,5,324,319,50,In Stock
J0341-DR-L,Western Dress,J0341,L,234,194009.95,795.1227459016394,244,178,0,50,Low Stock
J0341-DR-M,Western Dress,J0341,M,238,204642.09,812.0717857142857,252,469,231,50,In Stock
J0341-DR-S,Western Dress,J0341,S,181,155287.59,792.2836224489796,196,238,57,50,In Stock
J0341-DR-XL,Western Dress,J0341,XL,169,137932.24,792.7140229885057,174,303,134,50,In Stock
J0341-DR-XS,Western Dress,J0341,XS,117,95011.33,785.2176033057851,121,258,141,50,In Stock
J0341-DR-XXL,Western Dress,J0341,XXL,156,136624.96,848.6022360248446,161,410,254,50,In Stock
J0341-DR-XXXL,Western Dress,J0341,3XL,144,120448.0,819.374149659864,147,444,300,50,In Stock
J0342-TP-L,Top,J0342,L,29,17949.0,618.9310344827586,29,230,201,50,In Stock
J0342-TP-M,Top,J0342,M,25,15024.0,600.96,25,126,101,50,In Stock
J0342-TP-S,Top,J0342,S,25,14738.0,589.52,25,306,281,50,In Stock
J0342-TP-XL,Top,J0342,XL,5,3598.67,599.7783333333333,6,287,282,50,In Stock
J0342-TP-XS,Top,J0342,XS,16,10042.0,627.625,16,263,247,50,In Stock
J0342-TP-XXL,Top,J0342,XXL,11,6252.0,568.3636363636364,11,359,348,50,In Stock
J0342-TP-XXXL,Top,J0342,3XL,12,8382.33,644.7946153846153,13,364,352,50,In Stock
J0343-DR-L,Western Dress,J0343,L,26,21359.0,821.5,26,145,119,50,In Stock
J0343-DR-M,Western Dress,J0343,M,78,64574.86,827.8828205128206,78,334,256,50,In Stock
J0343-DR-S,Western Dress,J0343,S,43,33904.86,770.565,44,349,306,50,In Stock
J0343-DR-XL,Western Dress,J0343,XL,67,54203.57,797.1113235294117,68,475,408,50,In Stock
J0343-DR-XS,Western Dress,J0343,XS,13,11095.0,853.4615384615385,13,469,456,50,In Stock
J0343-DR-XXL,Western Dress,J0343,XXL,50,40413.0,808.26,50,288,238,50,In Stock
J0343-DR-XXXL,Western Dress,J0343,3XL,59,48739.0,826.0847457627119,59,216,157,50,In Stock
J0344-TP-L,Top,J0344,L,56,30939.82,515.6636666666667,60,349,293,50,In Stock
J0344-TP-M,Top,J0344,M,56,29478.67,517.169649122807,57,436,380,50,In Stock
J0344-TP-S,Top,J0344,S,42,21904.0,521.5238095238095,42,367,325,50,In Stock
J0344-TP-XL,Top,J0344,XL,53,27511.8,509.47777777777776,54,131,78,50,In Stock
J0344-TP-XS,Top,J0344,XS,22,11321.81,492.25260869565216,23,378,356,50,In Stock
J0344-TP-XXL,Top,J0344,XXL,40,21572.43,501.68441860465117,43,424,384,50,In Stock
J0344-TP-XXXL,Top,J0344,3XL,32,16144.0,504.5,32,488,456,50,In Stock
J0345-SET-L,Set,J0345,L,7,3905.24,488.155,8,334,327,50,In Stock
J0345-SET-M,Set,J0345,M,3,1516.0,505.3333333333333,3,420,417,50,In Stock
J0345-SET-XL,Set,J0345,XL,9,4469.0,496.55555555555554,9,327,318,50,In Stock
J0345-SET-XS,Set,J0345,XS,2,956.0,478.0,2,318,316,50,In Stock
J0345-SET-XXL,Set,J0345,XXL,3,1497.0,499.0,3,456,453,50,In Stock
J0345-SET-XXXL,Set,J0345,3XL,8,4816.48,481.64799999999997,10,159,151,50,In Stock
J0346-SET-L,Set,J0346,L,30,15167.14,473.973125,32,357,327,50,In Stock
J0346-SET-S,Set,J0346,S,4,1904.0,476.0,4,152,148,50,In Stock
J0346-SET-XL,Set,J0346,XL,40,19533.24,476.42048780487806,41,385,345,50,In Stock
J0346-SET-XS,Set,J0346,XS,13,6170.0,474.61538461538464,13,182,169,50,In Stock
J0346-SET-XXL,Set,J0346,XXL,10,5235.24,475.9309090909091,11,457,447,50,In Stock
J0346-SET-XXXL,Set,J0346,3XL,14,7139.24,475.9493333333333,15,288,274,50,In Stock
J0347-SET-L,Set,J0347,L,1,625.0,625.0,1,373,372,50,In Stock
J0347-SET-XL,Set,J0347,XL,9,8074.6,621.123076923077,13,123,114,50,In Stock
J0347-SET-XS,Set,J0347,XS,3,1929.0,643.0,3,397,394,50,In Stock
J0347-SET-XXL,Set,J0347,XXL,2,1264.0,632.0,2,433,431,50,In Stock
J0347-SET-XXXL,Set,J0347,3XL,4,2521.0,630.25,4,128,124,50,In Stock
J0348-SET-L,Set,J0348,L,8,3949.0,493.625,8,403,395,50,In Stock
J0348-SET-M,Set,J0348,M,8,3973.24,441.4711111111111,9,411,403,50,In Stock
J0348-SET-S,Set,J0348,S,11,4911.0,446.45454545454544,11,264,253,50,In Stock
J0348-SET-XL,Set,J0348,XL,5,2452.0,490.4,5,489,484,50,In Stock
J0348-SET-XS,Set,J0348,XS,10,4510.0,451.0,10,403,393,50,In Stock
J0348-SET-XXL,Set,J0348,XXL,2,998.0,499.0,2,340,338,50,In Stock
J0348-SET-XXXL,Set,J0348,3XL,2,942.0,471.0,2,360,358,50,In Stock
J0349-SET-L,Set,J0349,L,62,50365.71,799.4557142857143,63,169,107,50,In Stock
J0349-SET-M,Set,J0349,M,67,55622.42,806.1220289855072,69,278,211,50,In Stock
J0349-SET-S,Set,J0349,S,73,59970.71,810.415,74,422,349,50,In Stock
J0349-SET-XL,Set,J0349,XL,32,28452.57,836.8402941176471,34,261,229,50,In Stock
J0349-SET-XS,Set,J0349,XS,43,35502.0,825.6279069767442,43,352,309,50,In Stock
J0349-SET-XXL,Set,J0349,XXL,18,15583.0,865.7222222222222,18,149,131,50,In Stock
J0349-SET-XXXL,Set,J0349,3XL,15,13115.0,874.3333333333334,15,478,463,50,In Stock
J0350-SET-L,Set,J0350,L,2,950.0,475.0,2,381,379,50,In Stock
J0350-SET-M,Set,J0350,M,1,499.0,499.0,1,464,463,50,In Stock
J0350-SET-XL,Set,J0350,XL,9,4381.0,486.77777777777777,9,303,294,50,In Stock
J0350-SET-XS,Set,J0350,XS,1,499.0,499.0,1,311,310,50,In Stock
J0350-SET-XXL,Set,J0350,XXL,1,477.0,477.0,1,279,278,50,In Stock
J0350-SET-XXXL,Set,J0350,3XL,2,954.0,477.0,2,299,297,50,In Stock
J0351-SET-L,Set,J0351,L,21,15917.0,757.952380952381,21,392,371,50,In Stock
J0351-SET-M,Set,J0351,M,4,3126.0,781.5,4,150,146,50,In Stock
J0351-SET-S,Set,J0351,S,10,7060.0,706.0,10,382,372,50,In Stock
J0351-SET-XL,Set,J0351,XL,9,7699.96,699.9963636363636,11,469,460,50,In Stock
J0351-SET-XS,Set,J0351,XS,5,3637.0,727.4,5,127,122,50,In Stock
J0351-SET-XXL,Set,J0351,XXL,6,4687.0,781.1666666666666,6,225,219,50,In Stock
J0351-SET-XXXL,Set,J0351,3XL,13,10035.0,771.9230769230769,13,323,310,50,In Stock
J0352-KR-L,kurta,J0352,L,5,2524.0,504.8,5,104,99,50,In Stock
J0352-KR-M,kurta,J0352,M,7,5059.76,632.47,8,222,215,50,In Stock
J0352-KR-S,kurta,J0352,S,12,7638.0,636.5,12,441,429,50,In Stock
J0352-KR-XL,kurta,J0352,XL,7,6277.28,627.728,10,378,371,50,In Stock
J0352-KR-XXL,kurta,J0352,XXL,10,6504.0,650.4,10,248,238,50,In Stock
J0353-KR-L,kurta,J0353,L,4,2426.0,606.5,4,196,192,50,In Stock
J0353-KR-M,kurta,J0353,M,7,4407.0,629.5714285714286,7,119,112,50,In Stock
J0353-KR-S,kurta,J0353,S,4,3621.33,603.555,6,385,381,50,In Stock
J0353-KR-XL,kurta,J0353,XL,16,10827.33,601.5183333333333,18,185,169,50,In Stock
J0353-KR-XXL,kurta,J0353,XXL,13,7536.0,579.6923076923077,13,136,123,50,In Stock
J0354-KR-L,kurta,J0354,L,15,9884.95,617.809375,16,457,442,50,In Stock
J0354-KR-M,kurta,J0354,M,13,8121.0,624.6923076923077,13,121,108,50,In Stock
J0354-KR-S,kurta,J0354,S,9,5639.0,626.5555555555555,9,486,477,50,In Stock
J0354-KR-XL,kurta,J0354,XL,5,2989.0,597.8,5,142,137,50,In Stock
J0354-KR-XXL,kurta,J0354,XXL,7,4237.0,605.2857142857143,7,301,294,50,In Stock
J0355-KR-L,kurta,J0355,L,34,23135.43,625.2818918918919,37,415,381,50,In Stock
J0355-KR-M,kurta,J0355,M,24,15112.76,604.5104,25,205,181,50,In Stock
J0355-KR-S,kurta,J0355,S,16,9069.0,566.8125,16,479,463,50,In Stock
J0355-KR-XL,kurta,J0355,XL,4,3611.52,601.92,6,123,119,50,In Stock
J0355-KR-XXL,kurta,J0355,XXL,8,5592.76,621.4177777777778,9,262,254,50,In Stock
J0369-SKD-L,Set,J0369,L,3,3297.0,1099.0,3,160,157,50,In Stock
J0369-SKD-M,Set,J0369,M,5,5516.0,1103.2,5,237,232,50,In Stock
J0369-SKD-S,Set,J0369,S,5,5695.0,1139.0,5,142,137,50,In Stock
J0369-SKD-XL,Set,J0369,XL,3,3297.0,1099.0,3,354,351,50,In Stock
J0369-SKD-XS,Set,J0369,XS,4,4396.0,1099.0,4,227,223,50,In Stock
